City,Year,PM2.5,PM10,NO2,NH3,CO,SO2,O3,AQI
Ahmedabad,2016,38.13,95.68,48.06,15.85,46.51,23.13,30.84,1842.0
Ahmedabad,2016,36.47,95.68,37.13,15.85,0.98,19.01,30.84,72.0
Ahmedabad,2016,40.9,95.68,36.77,15.85,4.09,17.01,30.84,91.0
Ahmedabad,2016,34.19,95.68,34.38,15.85,6.02,14.17,30.84,124.0
Ahmedabad,2016,32.92,95.68,36.8,15.85,4.92,14.66,30.84,145.0
Ahmedabad,2016,41.39,95.68,54.7,15.85,100.77,15.75,30.84,499.0
Ahmedabad,2016,31.71,95.68,22.75,15.85,1.67,15.47,30.84,557.0
Ahmedabad,2016,33.48,95.68,30.88,15.85,1.94,14.26,30.84,114.0
Ahmedabad,2016,30.8,95.68,25.15,15.85,2.57,17.02,30.84,148.0
Ahmedabad,2016,30.47,95.68,38.78,15.85,1.64,15.8,30.84,99.0
Ahmedabad,2016,34.64,95.68,39.23,15.85,6.67,15.07,30.84,117.0
Ahmedabad,2016,43.71,95.68,39.95,15.85,8.85,15.37,30.84,275.0
Ahmedabad,2016,46.52,95.68,33.24,15.85,3.87,15.0,6.9,183.0
Ahmedabad,2016,36.54,95.68,20.32,15.85,18.76,16.78,11.46,336.0
Ahmedabad,2016,36.87,95.68,23.28,15.85,26.51,13.74,4.91,468.0
Ahmedabad,2016,46.19,95.68,29.66,15.85,86.72,14.31,4.77,776.0
Ahmedabad,2016,48.44,95.68,30.66,15.85,84.21,15.67,4.26,805.0
Ahmedabad,2016,40.18,95.68,28.27,15.85,72.58,14.63,4.33,705.0
Ahmedabad,2016,33.5,95.68,30.42,15.85,79.53,14.95,4.81,740.0
Ahmedabad,2016,29.36,95.68,29.75,15.85,83.72,15.31,3.68,751.0
Ahmedabad,2016,44.59,95.68,29.34,15.85,89.85,14.18,4.91,798.0
Ahmedabad,2016,50.65,95.68,13.0,15.85,10.63,13.06,6.21,494.0
Ahmedabad,2016,33.93,95.68,13.41,15.85,5.06,19.54,6.16,234.0
Ahmedabad,2016,43.9,95.68,28.09,15.85,2.77,15.37,0.61,118.0
Ahmedabad,2016,93.34,95.68,27.88,15.85,9.72,13.18,1.4,327.0
Ahmedabad,2016,38.06,95.68,22.63,15.85,6.96,14.75,3.47,257.0
Ahmedabad,2016,20.19,95.68,18.13,15.85,10.41,15.01,4.9,300.0
Ahmedabad,2016,10.45,95.68,17.81,15.85,12.59,14.26,5.87,309.0
Ahmedabad,2016,29.87,95.68,14.69,15.85,13.53,14.56,9.6,316.0
Ahmedabad,2016,60.18,95.68,13.25,15.85,8.64,15.3,13.19,296.0
Ahmedabad,2016,85.1,95.68,12.91,15.85,8.14,14.51,12.45,240.0
Ahmedabad,2016,55.55,95.68,13.45,15.85,8.38,16.6,11.84,220.0
Ahmedabad,2016,170.22,95.68,17.88,15.85,15.47,14.21,10.05,460.0
Ahmedabad,2016,35.05,95.68,16.07,15.85,7.66,16.13,9.81,341.0
Ahmedabad,2016,37.68,95.68,9.49,15.85,6.39,16.15,13.7,216.0
Ahmedabad,2016,32.78,95.68,12.1,15.85,6.08,12.29,13.13,174.0
Ahmedabad,2016,53.5,95.68,14.19,15.85,12.0,16.32,5.48,252.0
Ahmedabad,2016,48.24,95.68,15.52,15.85,10.91,16.16,5.98,283.0
Ahmedabad,2016,63.27,95.68,13.23,15.85,8.82,24.81,8.68,282.0
Ahmedabad,2016,40.43,95.68,10.29,15.85,7.42,12.24,5.0,189.0
Ahmedabad,2016,31.15,95.68,9.94,15.85,8.91,21.48,12.97,204.0
Ahmedabad,2016,33.76,95.68,12.22,15.85,9.15,17.68,8.36,207.0
Ahmedabad,2016,35.95,95.68,9.75,15.85,10.05,16.66,8.61,218.0
Ahmedabad,2016,58.07,95.68,8.67,15.85,10.51,21.2,19.87,243.0
Ahmedabad,2016,46.04,95.68,8.75,15.85,9.72,17.27,10.35,219.0
Ahmedabad,2016,52.27,95.68,9.23,15.85,10.79,19.62,9.14,247.0
Ahmedabad,2016,46.68,95.68,9.3,15.85,10.08,17.77,15.97,235.0
Ahmedabad,2016,44.59,95.68,7.39,15.85,10.47,17.62,11.2,234.0
Ahmedabad,2016,30.81,95.68,7.86,15.85,9.36,17.58,15.72,217.0
Ahmedabad,2016,47.67,95.68,8.39,15.85,9.63,16.95,18.89,222.0
Ahmedabad,2016,35.69,95.68,8.14,15.85,9.38,16.72,14.63,241.0
Ahmedabad,2016,36.44,95.68,7.07,15.85,9.59,17.76,14.99,225.0
Ahmedabad,2016,33.83,95.68,7.82,15.85,10.14,17.93,13.9,241.0
Ahmedabad,2016,34.23,95.68,7.14,15.85,10.17,18.76,13.79,237.0
Ahmedabad,2016,52.15,95.68,7.15,15.85,10.7,16.32,14.67,251.0
Ahmedabad,2016,35.99,95.68,8.65,15.85,9.91,19.29,18.16,220.0
Ahmedabad,2016,37.93,95.68,9.2,15.85,9.75,19.07,15.42,221.0
Ahmedabad,2016,31.94,95.68,7.84,15.85,9.5,16.87,14.27,226.0
Ahmedabad,2016,18.04,95.68,7.02,15.85,7.3,15.49,19.0,208.0
Ahmedabad,2016,27.9,95.68,9.55,15.85,9.52,14.48,21.74,190.0
Ahmedabad,2016,36.51,95.68,10.68,15.85,10.07,18.22,22.56,250.0
Ahmedabad,2016,55.71,95.68,12.86,15.85,11.17,17.75,21.14,280.0
Ahmedabad,2016,57.01,95.68,11.99,15.85,13.68,18.36,20.81,306.0
Ahmedabad,2016,53.94,95.68,12.54,15.85,10.01,18.85,24.79,249.0
Ahmedabad,2016,49.34,95.68,8.67,15.85,9.75,15.82,26.39,213.0
Ahmedabad,2016,48.57,95.68,21.69,15.85,0.89,9.16,30.84,135.0
Ahmedabad,2016,42.22,95.68,9.74,15.85,10.17,14.36,14.84,118.0
Ahmedabad,2016,39.43,95.68,10.1,15.85,12.67,16.95,11.63,268.0
Ahmedabad,2016,42.33,95.68,9.31,15.85,11.31,19.61,15.38,267.0
Ahmedabad,2016,26.75,95.68,6.77,15.85,9.8,19.37,17.5,216.0
Ahmedabad,2016,34.16,95.68,5.46,15.85,9.66,18.59,17.44,212.0
Ahmedabad,2016,30.07,95.68,5.73,15.85,9.82,18.28,17.65,214.0
Ahmedabad,2016,25.54,95.68,5.56,15.85,9.5,15.28,16.47,222.0
Ahmedabad,2016,38.47,95.68,5.7,15.85,10.63,17.44,17.34,216.0
Ahmedabad,2016,42.55,95.68,6.59,15.85,10.36,17.85,20.24,236.0
Ahmedabad,2016,38.1,95.68,7.04,15.85,10.2,18.46,16.83,225.0
Ahmedabad,2016,27.22,95.68,6.34,15.85,12.02,17.38,12.94,231.0
Ahmedabad,2016,41.81,95.68,9.77,15.85,10.75,18.03,22.44,298.0
Ahmedabad,2016,75.03,95.68,9.47,15.85,11.23,17.61,41.28,267.0
Ahmedabad,2016,48.57,95.68,21.69,15.85,0.89,9.16,30.84,236.0
Ahmedabad,2016,30.48,95.68,7.43,15.85,16.49,18.79,6.38,118.0
Ahmedabad,2016,75.06,95.68,6.35,15.85,14.78,19.31,6.0,301.0
Ahmedabad,2016,85.36,95.68,7.59,15.85,14.48,7.63,20.62,311.0
Ahmedabad,2016,124.97,95.68,9.72,15.85,13.2,6.74,26.4,313.0
Ahmedabad,2016,86.63,95.68,6.39,15.85,11.74,9.97,20.38,267.0
Ahmedabad,2016,70.34,95.68,7.1,15.85,11.25,12.49,20.13,232.0
Ahmedabad,2016,50.49,95.68,5.04,15.85,10.91,13.29,22.39,229.0
Ahmedabad,2016,42.25,95.68,6.55,15.85,11.07,9.61,24.3,227.0
Ahmedabad,2016,48.23,95.68,9.01,15.85,11.09,18.51,18.52,236.0
Ahmedabad,2016,138.94,95.68,16.9,15.85,10.27,66.98,37.01,326.0
Ahmedabad,2016,155.68,95.68,19.69,15.85,16.66,61.24,33.7,395.0
Ahmedabad,2016,120.35,95.68,16.95,15.85,20.67,49.8,29.53,507.0
Ahmedabad,2016,140.81,95.68,19.3,15.85,18.56,15.83,31.21,423.0
Ahmedabad,2016,87.09,95.68,13.98,15.85,10.15,18.17,29.43,315.0
Ahmedabad,2016,83.57,95.68,10.61,15.85,7.8,19.72,30.68,213.0
Ahmedabad,2016,75.41,95.68,11.07,15.85,12.23,26.31,37.64,263.0
Ahmedabad,2016,106.86,95.68,10.22,15.85,9.38,30.72,36.65,355.0
Ahmedabad,2016,96.53,95.68,10.8,15.85,9.03,26.45,33.14,362.0
Ahmedabad,2016,76.96,95.68,9.04,15.85,6.95,28.44,41.7,236.0
Ahmedabad,2016,73.05,95.68,8.37,15.85,7.04,40.0,40.57,192.0
Ahmedabad,2016,72.52,95.68,9.14,15.85,7.31,28.08,32.65,230.0
Ahmedabad,2016,109.22,95.68,13.21,15.85,11.05,60.04,33.06,278.0
Ahmedabad,2016,122.63,95.68,16.36,15.85,18.84,24.52,31.59,390.0
Ahmedabad,2016,214.36,95.68,18.38,15.85,19.66,46.6,33.34,509.0
Ahmedabad,2016,381.69,95.68,25.41,15.85,29.49,49.33,15.74,472.0
Ahmedabad,2016,182.59,95.68,18.2,15.85,26.06,23.81,41.0,457.0
Ahmedabad,2016,271.85,95.68,15.28,15.85,16.39,33.31,41.24,721.0
Ahmedabad,2016,230.76,95.68,13.35,15.85,12.95,19.34,50.18,420.0
Ahmedabad,2016,203.3,95.68,14.79,15.85,11.74,16.14,47.43,417.0
Ahmedabad,2016,152.03,95.68,12.7,15.85,10.97,16.78,56.43,390.0
Ahmedabad,2016,176.02,95.68,12.78,15.85,7.51,66.19,35.0,361.0
Ahmedabad,2017,48.57,95.68,21.69,15.85,0.89,9.16,30.84,118.0
Ahmedabad,2017,64.55,95.68,21.69,15.85,0.89,9.16,17.7,118.0
Ahmedabad,2017,61.72,95.68,21.69,15.85,0.89,9.16,9.73,105.0
Ahmedabad,2017,76.32,95.68,21.69,15.85,0.89,9.16,30.84,118.0
Ahmedabad,2017,109.16,95.68,21.69,15.85,0.89,9.16,40.28,118.0
Ahmedabad,2017,126.57,95.68,21.69,15.85,0.89,9.16,27.85,319.0
Ahmedabad,2017,59.26,95.68,21.69,15.85,0.89,9.16,26.22,146.0
Ahmedabad,2017,51.72,95.68,21.69,15.85,0.89,9.16,24.71,80.0
Ahmedabad,2017,67.4,95.68,21.69,15.85,0.89,9.16,19.89,102.0
Ahmedabad,2017,79.49,95.68,28.34,15.85,175.81,62.62,18.21,459.0
Ahmedabad,2017,112.25,95.68,36.61,15.85,104.94,43.78,23.6,1426.0
Ahmedabad,2017,133.07,95.68,51.06,15.85,70.84,61.91,32.46,1348.0
Ahmedabad,2017,93.96,95.68,46.94,15.85,71.28,47.05,6.36,1073.0
Ahmedabad,2017,93.7,95.68,53.13,15.85,55.17,47.28,21.54,952.0
Ahmedabad,2017,77.12,95.68,25.16,15.85,3.96,28.73,56.01,118.0
Ahmedabad,2017,96.65,95.68,67.28,15.85,24.81,67.31,33.84,550.0
Ahmedabad,2017,107.09,95.68,95.73,15.85,16.58,104.29,44.5,538.0
Ahmedabad,2017,119.02,95.68,82.3,15.85,17.91,101.88,77.28,498.0
Ahmedabad,2017,83.86,95.68,82.94,15.85,36.74,90.76,52.82,517.0
Ahmedabad,2017,72.67,95.68,108.74,15.85,42.99,106.41,27.74,901.0
Ahmedabad,2017,94.32,95.68,105.75,15.85,62.88,127.84,55.03,929.0
Ahmedabad,2017,89.0,95.68,119.82,15.85,38.8,131.99,42.9,850.0
Ahmedabad,2017,85.35,95.68,105.07,15.85,48.64,111.22,62.31,669.0
Ahmedabad,2017,101.25,95.68,106.82,15.85,51.7,113.03,58.29,1141.0
Ahmedabad,2017,90.02,95.68,99.02,15.85,47.15,130.27,67.89,707.0
Ahmedabad,2017,119.17,95.68,98.11,15.85,98.33,110.08,48.07,1577.0
Ahmedabad,2017,207.19,95.68,146.18,15.85,118.02,160.06,37.21,1747.0
Ahmedabad,2017,148.83,95.68,29.79,15.85,45.88,113.64,36.02,1065.0
Ahmedabad,2017,85.32,95.68,31.48,15.85,5.06,124.92,28.71,195.0
Ahmedabad,2017,143.07,95.68,73.39,15.85,5.85,132.05,42.6,291.0
Ahmedabad,2017,140.88,95.68,76.05,15.85,6.11,130.2,26.06,313.0
Ahmedabad,2017,99.77,95.68,73.33,15.85,10.23,99.05,37.6,333.0
Ahmedabad,2017,119.99,95.68,73.41,15.85,6.84,81.21,48.09,338.0
Ahmedabad,2017,111.92,95.68,81.11,15.85,15.17,112.56,62.34,371.0
Ahmedabad,2017,96.51,95.68,84.06,15.85,15.07,102.74,74.34,463.0
Ahmedabad,2017,80.52,95.68,88.07,15.85,24.0,118.4,55.49,419.0
Ahmedabad,2017,92.8,95.68,102.15,15.85,45.76,143.12,55.83,700.0
Ahmedabad,2017,102.26,95.68,111.94,15.85,37.88,140.1,45.65,1043.0
Ahmedabad,2017,108.19,95.68,109.21,15.85,55.69,117.82,47.4,1029.0
Ahmedabad,2017,93.87,95.68,102.93,15.85,69.71,122.74,43.8,1041.0
Ahmedabad,2017,109.53,95.68,117.71,15.85,55.08,123.22,43.0,1430.0
Ahmedabad,2017,79.34,95.68,106.33,15.85,14.63,113.88,54.62,765.0
Ahmedabad,2017,93.05,95.68,94.66,15.85,40.22,104.74,60.03,599.0
Ahmedabad,2017,85.51,95.68,98.09,15.85,30.39,107.36,40.02,764.0
Ahmedabad,2017,80.89,95.68,71.52,15.85,6.14,103.62,78.13,330.0
Ahmedabad,2017,58.62,95.68,61.64,15.85,5.49,88.67,86.71,205.0
Ahmedabad,2017,68.53,95.68,61.38,15.85,5.78,85.69,88.35,164.0
Ahmedabad,2017,81.38,95.68,55.07,15.85,5.9,58.91,39.29,187.0
Ahmedabad,2017,56.54,95.68,32.13,15.85,5.46,31.81,66.39,149.0
Ahmedabad,2017,74.08,95.68,57.73,15.85,7.19,45.02,40.27,215.0
Ahmedabad,2017,62.76,95.68,62.02,15.85,5.58,74.08,83.18,284.0
Ahmedabad,2017,86.09,95.68,72.14,15.85,5.9,114.3,59.39,167.0
Ahmedabad,2017,59.74,95.68,77.12,15.85,26.28,98.31,42.01,337.0
Ahmedabad,2017,87.13,95.68,56.52,15.85,28.06,115.96,53.61,696.0
Ahmedabad,2017,52.15,95.68,65.44,15.85,15.98,86.58,58.81,295.0
Ahmedabad,2017,67.51,95.68,88.83,15.85,20.79,112.57,51.5,565.0
Ahmedabad,2017,70.08,95.68,81.65,15.85,11.42,116.77,61.73,400.0
Ahmedabad,2017,86.9,95.68,76.2,15.85,7.54,105.41,72.02,250.0
Ahmedabad,2017,77.34,95.68,61.41,15.85,6.33,102.44,75.64,232.0
Ahmedabad,2017,65.93,95.68,45.55,15.85,5.7,99.74,105.69,174.0
Ahmedabad,2017,66.58,95.68,62.16,15.85,7.16,98.89,66.87,198.0
Ahmedabad,2017,62.24,95.68,88.65,15.85,17.88,109.76,48.64,340.0
Ahmedabad,2017,62.07,95.68,72.18,15.85,8.72,102.25,56.86,355.0
Ahmedabad,2017,72.04,95.68,73.92,15.85,7.78,114.05,73.53,246.0
Ahmedabad,2017,67.44,95.68,62.74,15.85,5.95,99.05,93.19,216.0
Ahmedabad,2017,77.76,95.68,78.94,15.85,25.81,110.69,79.46,306.0
Ahmedabad,2017,96.71,95.68,101.08,15.85,19.89,127.91,54.97,650.0
Ahmedabad,2017,75.14,95.68,89.68,15.85,29.6,116.39,67.14,515.0
Ahmedabad,2017,69.27,95.68,79.33,15.85,15.17,85.87,65.28,529.0
Ahmedabad,2017,71.54,95.68,89.06,15.85,26.95,111.43,65.58,404.0
Ahmedabad,2017,104.13,95.68,101.35,15.85,43.47,113.39,58.08,773.0
Ahmedabad,2017,88.93,95.68,93.2,15.85,30.55,112.46,61.52,763.0
Ahmedabad,2017,82.03,95.68,92.12,15.85,14.9,113.34,65.25,474.0
Ahmedabad,2017,84.43,95.68,74.68,15.85,6.85,115.41,90.79,343.0
Ahmedabad,2018,84.46,95.68,87.62,15.85,7.58,102.36,69.02,278.0
Ahmedabad,2018,76.51,95.68,76.69,15.85,9.26,103.46,93.51,256.0
Ahmedabad,2018,63.88,95.68,69.32,15.85,13.87,70.3,105.33,300.0
Ahmedabad,2018,81.1,95.68,109.07,15.85,19.42,93.3,65.69,532.0
Ahmedabad,2018,73.61,95.68,173.08,15.85,25.96,93.86,36.51,534.0
Ahmedabad,2018,75.79,95.68,146.8,15.85,31.55,113.82,41.95,738.0
Ahmedabad,2018,77.87,95.68,137.62,15.85,23.19,107.58,50.46,622.0
Ahmedabad,2018,77.72,95.68,135.66,15.85,8.91,101.93,48.73,517.0
Ahmedabad,2018,66.89,95.68,92.57,15.85,5.86,89.53,68.56,216.0
Ahmedabad,2018,74.57,95.68,133.53,15.85,16.31,103.2,55.23,316.0
Ahmedabad,2018,89.1,95.68,137.16,15.85,44.57,92.55,59.41,586.0
Ahmedabad,2018,110.34,95.68,150.93,15.85,30.4,95.48,47.58,898.0
Ahmedabad,2018,82.53,95.68,150.48,15.85,20.58,106.65,43.23,421.0
Ahmedabad,2018,108.01,95.68,132.63,15.85,22.69,86.78,10.99,542.0
Ahmedabad,2018,92.94,95.68,114.26,15.85,14.34,83.85,51.68,610.0
Ahmedabad,2018,87.3,95.68,163.43,15.85,44.01,127.99,12.21,716.0
Ahmedabad,2018,89.06,95.68,132.69,15.85,29.54,119.07,41.74,804.0
Ahmedabad,2018,51.61,95.68,127.3,15.85,32.42,100.99,31.7,656.0
Ahmedabad,2018,91.13,95.68,169.17,15.85,65.07,128.78,25.03,1201.0
Ahmedabad,2018,88.69,95.68,164.88,15.85,52.45,100.85,60.49,118.0
Ahmedabad,2018,108.92,95.68,273.39,15.85,30.7,113.34,59.23,595.0
Ahmedabad,2018,89.63,95.68,141.29,15.85,9.92,124.11,70.9,384.0
Ahmedabad,2018,55.27,95.68,86.96,15.85,29.44,91.67,47.71,332.0
Ahmedabad,2018,97.88,95.68,123.1,15.85,52.63,100.55,40.9,1155.0
Ahmedabad,2018,128.56,95.68,160.65,15.85,89.57,124.43,40.06,1355.0
Ahmedabad,2018,103.63,95.68,173.52,15.85,52.92,96.19,43.5,1367.0
Ahmedabad,2018,102.16,95.68,145.55,15.85,15.17,137.02,63.22,795.0
Ahmedabad,2018,89.53,95.68,122.51,15.85,35.38,156.59,83.69,430.0
Ahmedabad,2018,101.92,95.68,189.67,15.85,65.27,125.54,41.52,1153.0
Ahmedabad,2018,117.99,95.68,203.41,15.85,83.78,147.58,41.0,1414.0
Ahmedabad,2018,115.79,95.68,166.11,15.85,42.54,151.92,32.24,1042.0
Ahmedabad,2018,189.12,95.68,178.13,15.85,94.0,168.44,39.06,1613.0
Ahmedabad,2018,88.37,95.68,155.73,15.85,15.14,106.29,44.14,433.0
Ahmedabad,2018,96.64,95.68,201.59,15.85,73.16,146.13,7.97,692.0
Ahmedabad,2018,98.0,95.68,201.17,15.85,71.48,146.25,7.94,620.0
Ahmedabad,2018,93.31,95.68,186.16,15.85,49.85,142.83,32.93,617.0
Ahmedabad,2018,104.89,95.68,153.96,15.85,25.46,121.22,38.11,590.0
Ahmedabad,2018,109.34,95.68,156.18,15.85,27.03,121.57,49.84,856.0
Ahmedabad,2018,70.25,95.68,140.78,15.85,48.11,97.56,55.79,587.0
Ahmedabad,2018,103.17,95.68,173.67,15.85,108.99,125.46,42.09,1423.0
Ahmedabad,2018,185.77,95.68,172.84,15.85,124.01,120.94,40.97,1917.0
Ahmedabad,2018,84.48,95.68,99.65,15.85,20.33,151.24,29.52,471.0
Ahmedabad,2018,89.41,95.68,130.93,15.85,28.93,110.86,34.08,488.0
Ahmedabad,2018,64.61,95.68,117.16,15.85,10.31,104.81,51.44,471.0
Ahmedabad,2018,65.35,95.68,104.31,15.85,6.17,59.29,64.67,172.0
Ahmedabad,2018,52.18,95.68,106.89,15.85,32.36,84.2,62.74,390.0
Ahmedabad,2018,75.13,95.68,176.38,15.85,36.67,124.9,67.84,802.0
Ahmedabad,2018,83.65,95.68,180.34,15.85,47.49,130.27,47.95,1035.0
Ahmedabad,2018,220.49,95.68,177.19,15.85,108.73,133.39,41.76,1477.0
Ahmedabad,2018,242.66,95.68,199.17,15.85,132.47,9.16,44.06,2049.0
Ahmedabad,2018,114.78,95.68,159.18,15.85,74.41,122.06,32.35,1314.0
Ahmedabad,2018,92.92,95.68,164.78,15.85,66.96,123.47,46.91,1215.0
Ahmedabad,2018,91.66,95.68,135.71,15.85,92.86,108.4,46.15,1483.0
Ahmedabad,2018,138.4,95.68,141.97,15.85,134.85,127.68,25.63,1526.0
Ahmedabad,2018,48.57,95.68,21.69,15.85,0.89,9.16,30.84,118.0
Ahmedabad,2018,38.82,95.68,125.35,15.85,27.81,91.52,46.78,118.0
Ahmedabad,2018,49.18,95.68,135.69,15.85,30.05,123.83,40.63,460.0
Ahmedabad,2018,56.42,95.68,152.62,15.85,35.02,124.25,44.79,700.0
Ahmedabad,2018,60.36,95.68,177.23,15.85,18.78,124.95,51.14,831.0
Ahmedabad,2018,54.45,95.68,116.22,15.85,8.51,167.13,9.36,291.0
Ahmedabad,2018,53.5,95.68,105.31,15.85,4.52,171.32,30.84,132.0
Ahmedabad,2018,41.64,95.68,104.44,15.85,13.79,109.4,63.12,212.0
Ahmedabad,2018,32.36,95.68,78.27,15.85,25.68,71.59,44.82,717.0
Ahmedabad,2018,29.98,95.68,114.5,15.85,22.14,97.02,37.0,525.0
Ahmedabad,2018,33.3,95.68,128.12,15.85,52.23,99.65,42.05,777.0
Ahmedabad,2018,56.51,95.68,121.56,15.85,10.58,81.19,54.42,807.0
Ahmedabad,2018,88.85,95.68,147.44,15.85,46.93,82.23,67.24,520.0
Ahmedabad,2018,111.68,95.68,119.71,15.85,41.3,94.48,53.57,1171.0
Ahmedabad,2018,114.06,95.68,131.09,15.85,52.37,82.54,56.94,1332.0
Ahmedabad,2018,116.93,95.68,118.96,15.85,31.48,98.31,53.2,1260.0
Ahmedabad,2018,84.19,95.68,136.64,15.85,51.41,101.89,50.69,708.0
Ahmedabad,2018,98.53,95.68,101.27,15.85,70.03,82.76,38.63,1108.0
Ahmedabad,2018,84.16,95.68,91.61,15.85,17.12,72.88,24.38,761.0
Ahmedabad,2018,71.82,95.68,77.57,15.85,37.72,59.98,46.07,541.0
Ahmedabad,2018,80.51,95.68,83.56,15.85,80.75,45.11,36.86,1274.0
Ahmedabad,2018,133.48,95.68,112.13,15.85,54.16,93.54,45.02,1241.0
Ahmedabad,2018,116.54,95.68,140.86,15.85,45.17,118.35,10.65,1210.0
Ahmedabad,2018,98.49,95.68,87.62,15.85,17.14,56.14,30.84,301.0
Ahmedabad,2018,160.68,95.68,97.06,15.85,14.93,51.32,59.78,549.0
Ahmedabad,2018,102.05,95.68,81.15,15.85,15.35,57.4,47.29,414.0
Ahmedabad,2018,100.33,95.68,92.44,15.85,9.58,37.78,60.16,484.0
Ahmedabad,2018,99.73,95.68,152.23,15.85,30.04,75.71,62.24,577.0
Ahmedabad,2018,104.22,95.68,142.95,15.85,39.51,72.1,52.74,862.0
Ahmedabad,2018,109.8,95.68,132.61,15.85,30.62,99.72,57.77,889.0
Ahmedabad,2018,124.44,95.68,147.48,15.85,42.25,119.98,51.56,1001.0
Ahmedabad,2018,180.27,95.68,156.21,15.85,63.29,118.43,50.27,1156.0
Ahmedabad,2018,138.6,95.68,93.81,15.85,13.28,116.67,55.1,691.0
Ahmedabad,2018,139.21,95.68,148.06,15.85,61.15,103.12,63.73,308.0
Ahmedabad,2018,154.09,95.68,101.12,15.85,51.8,111.55,48.08,965.0
Ahmedabad,2018,121.0,95.68,93.59,15.85,14.95,119.43,50.94,1434.0
Ahmedabad,2018,80.56,95.68,126.32,15.85,44.37,118.21,52.22,579.0
Ahmedabad,2018,103.75,95.68,98.54,15.85,22.81,117.34,50.17,1034.0
Ahmedabad,2018,75.68,95.68,70.57,15.85,10.93,106.94,68.45,498.0
Ahmedabad,2018,62.83,95.68,68.69,15.85,21.11,67.09,71.3,265.0
Ahmedabad,2018,104.23,95.68,69.08,15.85,40.3,19.21,42.57,740.0
Ahmedabad,2018,91.04,95.68,64.6,15.85,5.88,74.09,29.65,856.0
Ahmedabad,2018,90.13,95.68,81.38,15.85,15.24,73.62,73.07,304.0
Ahmedabad,2018,160.43,95.68,65.53,15.85,19.45,49.95,55.47,657.0
Ahmedabad,2018,94.55,95.68,58.27,15.85,20.11,51.53,57.33,403.0
Ahmedabad,2018,124.59,95.68,67.31,15.85,30.88,82.97,27.52,596.0
Ahmedabad,2018,92.5,95.68,61.82,15.85,18.14,77.85,22.98,392.0
Ahmedabad,2018,86.29,95.68,60.84,15.85,16.35,82.34,31.03,414.0
Ahmedabad,2018,104.21,95.68,72.51,15.85,22.52,65.42,39.14,442.0
Ahmedabad,2018,88.5,95.68,60.36,15.85,26.61,3.3,32.95,438.0
Ahmedabad,2018,84.47,95.68,61.41,15.85,23.17,3.3,45.89,561.0
Ahmedabad,2018,73.54,95.68,62.95,15.85,29.4,3.3,30.84,660.0
Ahmedabad,2018,53.89,95.68,58.22,15.85,31.91,18.91,60.58,616.0
Ahmedabad,2018,60.08,95.68,47.34,15.85,48.77,22.65,51.62,855.0
Ahmedabad,2018,53.13,95.68,44.61,15.85,12.2,94.03,36.42,633.0
Ahmedabad,2018,71.3,95.68,35.8,15.85,7.93,63.28,34.83,274.0
Ahmedabad,2018,37.9,95.68,31.24,15.85,4.96,16.31,34.76,210.0
Ahmedabad,2018,78.18,95.68,71.56,15.85,20.3,51.41,10.44,478.0
Ahmedabad,2018,56.35,95.68,86.03,15.85,25.34,15.96,77.4,465.0
Ahmedabad,2018,59.66,95.68,77.68,15.85,47.44,26.01,63.51,836.0
Ahmedabad,2018,114.6,95.68,36.29,15.85,42.76,22.99,56.47,1235.0
Ahmedabad,2018,74.48,95.68,51.25,15.85,9.84,48.6,37.97,525.0
Ahmedabad,2018,81.11,95.68,48.95,15.85,25.37,40.55,26.21,525.0
Ahmedabad,2018,100.39,95.68,42.83,15.85,10.39,42.89,30.16,650.0
Ahmedabad,2018,39.97,95.68,32.39,15.85,7.15,30.7,36.08,219.0
Ahmedabad,2018,53.61,95.68,37.01,15.85,16.93,51.64,16.92,328.0
Ahmedabad,2018,63.06,95.68,28.22,15.85,13.88,69.46,25.88,351.0
Ahmedabad,2018,46.17,95.68,30.48,15.85,10.7,51.35,27.9,286.0
Ahmedabad,2018,61.24,95.68,35.33,15.85,14.21,82.15,9.69,337.0
Ahmedabad,2018,41.81,95.68,27.69,15.85,8.66,36.92,30.84,249.0
Ahmedabad,2018,55.09,95.68,33.93,15.85,15.63,57.46,30.84,376.0
Ahmedabad,2018,65.54,95.68,36.07,15.85,13.95,87.14,30.84,415.0
Ahmedabad,2018,41.04,95.68,28.36,15.85,7.56,54.07,30.84,228.0
Ahmedabad,2018,49.71,95.68,28.6,15.85,9.59,53.54,34.54,266.0
Ahmedabad,2018,44.75,95.68,28.9,15.85,10.25,65.8,28.02,257.0
Ahmedabad,2018,45.84,95.68,29.72,15.85,26.72,61.44,35.85,409.0
Ahmedabad,2018,76.36,95.68,33.82,15.85,8.33,96.8,51.0,524.0
Ahmedabad,2018,44.79,95.68,32.12,15.85,7.28,74.84,37.9,222.0
Ahmedabad,2018,50.16,95.68,28.17,15.85,13.86,80.78,28.52,332.0
Ahmedabad,2018,49.07,95.68,30.74,15.85,8.51,88.3,27.48,272.0
Ahmedabad,2018,46.06,95.68,27.6,15.85,7.07,59.55,32.54,232.0
Ahmedabad,2018,52.82,95.68,28.48,15.85,9.88,73.73,27.07,247.0
Ahmedabad,2018,53.39,95.68,30.28,15.85,6.91,56.45,31.93,254.0
Ahmedabad,2018,59.44,95.68,31.77,15.85,6.67,86.73,38.54,236.0
